uid,body_csv,title_csv,url_csv,newspapper_uid,host,n_token_title_csv,n_token_body_csv
547a2c41ccd3f45ed32a9b018d318d61,"Demi Rose consintió a sus numerosos seguidores en Instagram al posar con un atuendo traslúcido.  La modelo británica publicó una imagen de ella misma cubierta con un top con varios paneles de malla negra. La prenda revelaba el diseño de su sujetador igualmente transparente.  Recostada y con ambas manos sobre la cabeza, Rose mostró sus curvas, un cinturón grueso a juego y la parte superior de su pantalón negro.                              Ver esta publicación en Instagram                                               Kinda care kinda don’t  Una publicación compartida de  Demi Rose (@demirosemawby) el 14 Mar, 2019 a las 5:44 PDT        La belleza afiló sus rasgos con blush durazno, labios nude y amplias pestañas negras. Dejó caer su morena cabellera en mechones desordenados a un lado de su rostro.  Hasta el momento, la instantánea supera las 200 mil reacciones de fans que están pendientes de sus publicaciones, donde aparece apenas cubierta con diminutas prendas y reveladores trajes de baño.  Visita               Taylor Swift deslumbra con jumpsuit iridiscente en alfombra       Taylor Swift recibió el premio Tour del Año por 'Reputation'. Vendió dos millones de boletos en Estados Unidos.         En una publicación en Instagram, la famosa le recordó a sus millones de fans que en menos de dos semanas sería su cumpleaños.  Ataviada con un diminuto vestido negro y un peligroso escote en corte V, la modelo posó frente a la cámara. Parecía que disfrutaba de un cóctel en algún bar de Londres cuando tituló la fotografía con “24 en 15 días. Temporada de Aries”.                              Ver esta publicación en Instagram                                         @demirosemawby) el 12 Mar, 2019 a las 1:31 PDT        Según reporta el portal Daily Mail, hace unos días, la modelo curvy disfrutó de las paradisiacas playas de Tailandia junto a una de sus mejores amigas.  Durante su estancia, se relajó en una piscina estilo infinito, mientras presumía de su figura de reloj de arena en un bañador completo con delgados tirantes en tono negro.                        Ver esta publicación en Instagram                                                                  Rose combinó el placer con el trabajo al posar para una sesión de fotos y disfrutar de las vistas marinas.  Sin perder el glamour que la caracteriza, la modeló fulminó a la cámara con una mirada felina, cabello mojado, maquillaje intacto y un collar dorado adornando su prominente escote.   Relacionado                Paris Hilton luce vestido de escote profundo en Beverly Hills      La socialité acudió a la inauguración de una tienda con su hermana Nicky y su madre Kathy Hilton         • ¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!  ",demi rose presume silueta con atuendo traslucido en instagram,http://www.viveusa.mx/showbiz/demi-rose-presume-silueta-con-atuendo-traslucido-en-instagram,web-scraper-async\eluniversal,www.viveusa.mx,7,229
ddd55e63d6ca05fd7b4719659cfcb1dd,"  Al conmemorar el 81 aniversario de la Expropiación Petrolera, el presidente Andrés Manuel López Obrador afirmó que iniciará un nuevo paradigma para rescatar de nuevo a la industria petrolera nacional.  En el campo de futbol de la refinería Miguel Hidalgo, en Tula, ante cientos de trabajadores de Pemex, el mandatario adelantó que el 80% del potencial petrolero de Petróleos Mexicanos (Pemex) seguirá bajo dominio de la nación.  ""Vamos a rescatar de nuevo la industria petrolera nacional. No les dio tiempo llevarse todo porque entregaron contratos que solo comprometen el 20% de todo el potencial petrolero, 80% sigue estando bajo dominio de la nación y así continuará"".  ""Estamos en el inicio de un nuevo paradigma, vamos a transformar a Pemex y a México. Vamos a rescatar a la industria más importante del país, a Pemex y la CFE, las dos empresas de la nación y estratégicas"", expresó.  Junto a parte de su gabinete, directivos de Pemex y autoridades de Hidalgo, López Obrador afirmó que siempre ha habido el acecho y la intención de regresar el petróleo a manos de particulares.  Y aunque dijo que la reforma energética fue un rotundo fracaso, aseguró que se van a respetar los contratos firmados.  Pero aclaró que pondrá a competir a los particulares con Pemex para demostrar que es más eficiente esta empresa.  ""No vamos a cancelar esos contratos, que continúen, y ojalá que inviertan y extraigan petróleo. Porque hasta ahora no ha habido nada, engañaron, dijeron que con la reforma energética íbamos a extraer 3 millones de barriles y solo extraemos 1.7 millones de barriles.  ""Se cayó la producción petrolera desde que se aprobó la reforma energética, un rotundo fracaso, no aumentó la producción, lo mismo con las gasolinas, es una vergüenza que consumimos 800 mil barriles y solo producimos 200 mil"", dijo.  El Presidente afirmó que en tres años, México dejará de comprar la gasolina al extranjero y a producir todo en las seis refinerías que se rehabilitarán y en la que se va a construir en Dos Bocas, Tabasco.  Reiteró que no habrá gasolinazos, es decir, se van a mantener en términos reales los precios de los combustibles, sin aumento en las gasolinas en términos reales.  ""Nos va a alcanzar y nos va a rendir el presupuesto y México se va a convertir en una potencia, será ejemplo mundial. Progreso con justicia social"", enfatizó.  lsm*     ",Vamos a rescatar de nuevo la industria petrolera nacional: AMLO,http://www.eluniversal.com.mx/nacion/politica/vamos-rescatar-de-nuevo-la-industria-petrolera-nacional-amlo,web-scraper-async\eluniversal,www.eluniversal.com.mx,7,201
6361a6b70cca54d5f59a752896c4e0ae,"El deporte es parte de su pasado, presente y futuro. Incursionó en el karate-Do en la modalidad de Goyu-Ryu a los 10 años, ahí aprendió no sólo la técnica, sino que desarrolló habilidades a lo largo de 12 años que hoy ayudan a desempeñar su trabajo.   Fue seleccionada nacional durante 5 años. Participó en el Dual Meet México-Japón en 1985, en la Copa Norte América en 1987. En 1988 fue convocada para competir en el mundial de la especialidad, y en los dos años siguientes fue seleccionada para los Panamericanos.  Hoy, Ivonne Olascoaga Correa es regidora del municipio de Querétaro por el Movimiento de Regeneración Nacional  (Morena), su trabajo consiste en hacer las gestiones para los ciudadanos con respecto a los reglamentos, así como impulsar iniciativas. Una de las comisiones en la cual participa es la de deporte, donde trata de llevar a la práctica lo que aprendió.   ¿Cuál definiría que es el principal rasgo de su carácter?  -En un momento era la autoexigencia, hoy tal vez sea la perseverancia.  ¿Qué es la cualidad aprecia en una persona?  -Su sinceridad.  ¿Qué espera de sus amigos?  -Comprensión.        Artículo      Nacional de TKD se realiza por primera vez en Querétaro      Deportes      A lo largo de cuatro días compitieron 2 mil 300 atletas de las categorías infantiles, juveniles y cadetes                 ¿Cuál es su principal defecto?  -La exigencia (ríe).  ¿Cuál es su ideal de fidelidad?  -La paz interior.  ¿Cuál es su mayor desgracia?  -No la voy a mencionar porque sería muy feo, yo creo que sería la muerte de un ser querido.  ¿Su héroe de la vida real?  -Tengo dos: uno es Rafael Correa y otro es Andrés Manuel.  ¿Cuál es su lugar favorito en el que ha estado?  —En la azotea. Como vivo en un cerro está padrísimo (ríe).  Defínete en tres palabras  —Deconstruida, es decir que me destruí y me volví a construir; flexible con partes rígidas.  ¿Qué es lo que más detesta?   Que no entren al conflicto, es decir, si hay algo que no te gusta y no me lo digas, que le des la vuelta en lugar de hablarlo.  ¿Si pudiera revivir un personaje de la historia, quién sería?  —Me gustaría conocer la versión de viva voz de todo lo que dicen de Benito Juárez, porque hay gente a favor y en contra, y me gustaría que él me diera su versión.  ¿Frase de algún autor o que sea personal que use como lema?  —No hagas nada, si hay una pequeña duda dentro de ti.  ¿Por qué practica karate?  —Fue pura casualidad [ríe], yo quería clavados y mi papá me llevó a las albercas. Empecé a los 10 años, tantito que me gustó y que me decía que tenía talento me quedé ahí hasta los 24 años.  ¿Cómo fue su experiencia como seleccionada nacional?  —Fue algo muy bonito, implica mucho trabajo, mucha disciplina, y es algo que hay que valorar como atleta. Nunca lo disfruté, nunca me di cuenta que había sido de una selección y que no cualquiera podía ser parte.  ¿Cómo aplicar la técnica del Goyu-Ryu en la política?  —Goyu (rudo) Ryu (suave), hay partes en la kata que son rápidas y fuertes con impacto. En toda la kata debe haber respiración, y una es más fuerte y otra es suave, no es rígida como el Shotokan, la vida es así: tiene su suavidad y su dureza.  ¿Por qué quiso ocupar el cargo que ahora tiene?  —Fui candidata en el 2015 para la diputación local número 1, y ahí empezó. Estoy aquí por dignidad, me indignaba no tener a alguien, un representante popular que viera por las necesidades de los ciudadanos y por ello incursioné en este ámbito. Mi objetivo es representar al ciudadano lo más dignamente que pueda, a veces no podemos coincidir en un pensamiento, pero sí en un objetivo.  ¿Qué representa para usted ser de las mujeres que están incursionando en la política?  —Es una buena oportunidad de obtener y luchar por los derechos, porque no nos hacen un favor que se aplique esto de la equidad, es un derecho que debemos tomarlo. Desde pequeña nunca ha sido un obstáculo para mí, el deporte de contacto estaba privilegiado para los hombres y desde entonces he aplicado el “estoy aquí y voy a hacerlo de la mejor manera”.    Dentro de las comisiones en las que trabaja, una es la de deporte. ¿Para usted como se debe impulsar el deporte dentro de una sociedad?  —Limpiarlo de la corrupción, y a veces intereses de ego. Respecto al dinero, llega a la federación y no sé qué tanto el dinero esté fiscalizado para que realmente llegue a donde tiene que ir, a eso me refiero con la corrupción, y tiene que haber más empatía con el atleta.  ¿Qué piensa de que u exdeportistas ocupen cargos públicos en el gobierno?  —Creo que no es el ser exdeportistas, sino la carrera que lleva o que llevó a la par del deporte. En el caso de Ana Guevara no es el primer cargo, ya tiene una formación política y tiene las dos visiones. El ser ex deportista te da, pero no te quita y creo que es más de la persona.  ","Ivonne Olascoaga: “Ser exdeportista te da, no te quita, es más de la persona”",http://www.eluniversalqueretaro.mx/portada/ser-exdeportista-te-da-no-te-quita-es-mas-de-la-persona,web-scraper-async\eluniversal,www.eluniversalqueretaro.mx,7,372
1b300dc2421743b4f8d94375f2433e20,"  El presidente Andrés Manuel López Obrador reiteró que su gobierno no persigue a escritores, sino lo que se busca es que el Estado ya no proteja a los “intelectuales orgánicos”.  En su conferencia de prensa matutina, en Palacio Nacional, López Obrador se le preguntó sobre la investigación periodística que relaciona al historiador Enrique Krauze, como parte de una estrategia fallida que intentó descarrilar la candidatura presidencial en los pasados comicios.  “No queremos la polémica, Enrique Krauze es un buen historiador, tiene una postura política no afín a la nuestra, pero merece todo nuestro respeto... Tiene toda la libertad de expresarse, de manifestarse, nosotros no vamos a perseguir a nadie por sus ideas, no vamos a utilizar al Estado para cuestionar a escritores o a críticos”.  El presidente López Obrador aseguró que su gobierno busca que el Estado ya no proteja a escritores, que no haya intelectuales orgánicos, es decir, que si los “conservadores” o liberales” quieren tener a sus “ideólogos” que ellos los financien o se financien ellos mismos.   “Pueden escribir un artículo a la semana o dos defendiendo su ideología y su forma de pensar, lo que está mal es que el Estado tenga que financiar a escritores, a periodistas a defensores del régimen”.  Empero, dijo: “hago la recomendación respetuosísima que no nos pasemos de la raya, que no se le falte el respeto a nadie, que se cuide la dignidad de las personas; que se critique lo que se está comentando, pero que no sea a la persona, a sus creencias, o a su forma de ser”.  Recordó que la denuncia que su gobierno presentó contra un grupo de empresas, que financiaron el documental “Populismo en América Latina”, fue porque no quieren que ese se repita en el futuro, pero no para perseguir a nadie.  “Yo creo que hasta nos ayudaron, porque nos fue re bien, todo se revirtió, pero lo estamos haciendo hacia adelante para que haya democracia”.  cg  ",Que Estado ya no proteja a los “intelectuales orgánicos”: AMLO,http://www.eluniversal.com.mx/nacion/politica/que-estado-ya-no-proteja-los-intelectuales-organicos-amlo,web-scraper-async\eluniversal,www.eluniversal.com.mx,4,141
3d2050ac840c33ec6a349bc699c84e9f,"  CDMX.- En medio de la que será la discusión del dictamen de proyecto de ley para reformar el artículo tercero constitucional, la Coordinadora Nacional de Trabajadores de la Educación (CNTE) prepara una nueva andanada de manifestaciones y protestas en la Ciudad de México y, de manera particular, frente al Palacio de San Lázaro.  Nos dicen que los maestros no están muy conformes con el documento final que empezó a distribuirse entre los diputados y que podría pasar a Senadores.  Les enoja, aseguran, que se mantiene la evaluación como método para obtener plazas en el magisterio y que, por lo mismo, quedó fuera su demanda de dar plazas de manera automática a los egresados de las escuelas normales.  Por lo pronto, la sección 22 de la CNTE en Oaxaca tiene planeadas movilizaciones nacionales el 20 y 21 de marzo en la Ciudad de México y habrá que ver la manera en la que el gobierno capitalino, que encabeza Claudia Sheinbaum, maneja este reto para la capital.     ","Prepárese, regresan los bloqueos de la CNTE a la CDMX",https://www.eluniversal.com.mx/nacion/politica/preparese-regresan-los-bloqueos-de-la-cnte-la-cdmx,web-scraper-async\eluniversal,www.eluniversal.com.mx,5,76
6541f5233c656fbe42b977633fd75e46," 93 % PULSO SOCIAL28 Los hombres saben perfectamente del dolor del que hablamos cuando nos referimos a un “golpe bajo”, sí, esa sensación de querer morir en el instante en el que tus testículos son golpeados por algún objeto u otra persona… ¡Ouch! Y es que esta zona es una de las más sensibles del cuerpo masculino.  Como menciona el sitio urologia-md.com.mx, debido a que los testículos no tiene la protección de huesos o músculos, es que son más propensos a recibir golpes, especialmente si el sujeto practica alguna actividad física. En muchas ocasiones un golpe no representa más que un dolor pasajero que puede durar entre 20 a 60 minutos, pero si el golpe fue muy severo puede provocar una lesión.  Las lesiones testiculares pueden presentar daños similares, como desgarre parcial o completo del testículo o pérdida de toda la glándula. Una lesión puede ser el resultado de un objeto penetrante como un cuchillo o una bala que rompa el saco escrotal, con lo que ocasiona un rasguño leve en la piel o un impedimento importante del flujo de sangre que va al testículo.  También puede ser causada por un objeto en movimiento como una patada o una pelota de baseball que golpea con tal fuerza que la energía causa la lesión; pero también la lesión puede ser el resultado del escroto que golpea contra algo, como en una caída o en un accidente automovilístico.  Estas lesiones por golpes puede traer problemas adicionales de fertilidad a causa de problemas en el sistema inmunológico, que afecten al testículo o por la pérdida de uno o ambos testículos.  Por estas razones es que los hombres deben cuidar más esta parte de su cuerpo, pues de ésta también depende su reproducción y vida sexual.  Para que tomes mayor consciencia de lo que puede llegar a ocasionar un “golpe bajo”, es en De10.mx hemos recopilado 10 gifs de accidentes en los que están involucrados los testículos de algún caballero, y que a pesar de ser graciosos, pueden traer consecuencias graves.  Recuerda que si sufres algún golpe fuerte en esta parte de tu cuerpo, debes visitar a un urólogo o médico para una revisión.  1.       2.       3.       4.       5.       6.       7.    ",10 golpes bajos que te doleran en el alma,http://de10.com.mx/parejas/2016/01/21/10-golpes-bajos-que-te-doleran-en-el-alma,web-scraper-async\eluniversal,de10.com.mx,4,174
3c04186ccd5561edc6fffeaedaea0159,"  El presidente Andrés Manuel López Obrador confirmó que este fin de semana se convirtió en padrino de Mercedes, hija del empresario, presidente de Biopapel, Miguel Rincón Arredondo.  Rincón Arredondo junto con sus hermanos forman parte de la directiva de esa empresa. Scribe es uno de los grupos de negocios de Biopappel, que asegura ser ""el mayor fabricante de papel y de productos de papel en México y América Latina"".  Además de ser directivo en Biopapel es presidente del Consorcio Durango.  Rincón Arredondo también forma parte  del consejo asesor del mandatario y apoyó a López Obrador  en la campaña presidencial pasada.  El empresario se encuentra casado con Sandra de Rincón, quien es madre de la niña a la que apadrinó el presidente, Andrés Manuel López Obrador.   cg          ",¿Quién es el empresario al que AMLO hizo su compadre?,http://www.eluniversal.com.mx/nacion/politica/quien-es-el-empresario-al-que-amlo-hizo-su-compadre,web-scraper-async\eluniversal,www.eluniversal.com.mx,4,74
d3e3d26d87b428441a6c9db234bafa25,"[email protected]  El maíz y el cacao se hermanan en una bebida. Es como juntar el río con las nubes; es calidez, suavidad y dulzura en un sorbo. Así es el popo, brebaje ancestral del pueblo chinanteco que habita San Felipe Usila, comunidad de la Cuenca del Papaloapan.  Aunque el popo es una bebida compartida entre comunidades de la región de la Cuenca, tanto de Oaxaca como de Veracruz,  en Usila tiene un sello especial: su modo de preparación es un rito de tres días que sólo conservan algunas familias y son las mujeres quienes lo preservan.  Maura Bautista, de 78 años,  mantiene esta tradición. Junto a su hija Cleofas Feliciano alista su bebida predilecta que,  aunque originalmente se prepara a fines de año cuando se cosecha el cacao que crece de manera silvestre, algunas familias como la de ella guardan un poco  de grano  para disfrutar de  la cálida bebida en las noches frías de los primeros meses del año.     En la cocina de madera y palma, Maura y su hija Cleofas inician la práctica ancestral que incluye la molienda y la preparación del atole de maíz, el cual se prepara en fogón a ras de suelo.  Un deleite  Las lluvias  en la zona del Papaloapan apaciguan el calor. Rodeado de cerros, el clima  es frío en Usila, por lo que   se antoja la bebida. Ataviada en su huipil tradicional de uso diario, como siempre ha vestido, Maura muestra su destreza en la cocina.  La pequeña anciana domina con maestría el vaivén en el metate, donde muele el cacao tostado un día antes, al cual se le agrega  canela y un trozo de cocolmeca, un bejuco que también crece en el campo.  Su hija,  profesora retirada, colabora en la molienda y preparación del atole de maíz. Ambas siguen paso a paso  el ritual de preparación  en su  cocina de madera y palma. Entran y salen sin perder el cuidado del atole que se espesa en un fogón a ras de suelo.    El atole de maíz, la base de la bebida, se deja espesar en un fogón a ra de suelo; ambas mujeres no pierden de vista la cocción.   “Para mi madre es una delicia beberlo, si se le antoja hay que hacerlo, ella lo disfruta mucho; así hemos crecido, disfrutando del popo”, afirma la profesora interpretando las palabras de su madre, quien es monolingüe  del chinanteco.  Mientras cuela el atole de maíz, la maestra explica que el brebaje se sirve tradicionalmente en festividades. Para hacer siete litros, que rinde para 15 personas, se ocupan tres kilos de maíz cocido, así como cacao, arroz y maíz molido hasta el polvo; un kilo de cada uno. Según la antropóloga Juana Barona Burgos, es esta preparación ligada a la fiesta la que ha garantizado su supervivencia, ya que forma parte de los festejos importantes en la comunidad, desde celebraciones sociales y religiosas hasta  acontecimientos familiares.  Aunque en la frontera entre Veracruz y Oaxaca hay variaciones de esta bebida, como las que se consumen en San Lucas Ojitlán y San Felipe Jalapa de Díaz,  para los usileños la característica  que hace especial su receta es la espuma de cacao que se sirve para coronar el atole de maíz, pues es la única comunidad de la región con esta preparación. De hecho, el antropólogo Florentino Cruz Martínez asegura que el nombre proviene de la voz nahua popocti: “cosa que hace espuma”.    Cuando el maíz está listo, posteriormente se cuela para sustraer una especie de masilla que después se utilizará para cocer unas bolitas que acompañan la bebida; nada se desperdicia.  Esa espuma del cacao  nace del movimiento del molinillo. Está lista luego de batirlo durante  varios minutos, después el atole tibio de maíz se sirve en  una jícara  y sobre el líquido se vierte la abundante espuma que permanece sin desvanecerse durante la degustación.  Pero en esta  cocina nada se desperdicia. Con el colado del maíz, una especie de masilla,  las mujeres forman bolitas que se asan en las brasas  de  la leña que sirvió para la cocción del atole. Éstas  acompañan la bebida.  Con la tranquilidad de sus años, Maura se sienta y disfruta del brebaje que aprendió a preparar desde niña, casi como un deber heredado, conocimientos que  ya son parte de su tradición gastronómica.    Con la masa que surge del colado del máiz se forman bolitas que se asan en las brasas de la leña que sirvió para la cocción del atole, éstas acompañan la bebida.   A la mujer sólo le inquieta una cosa, que este ritual se pierda con el tiempo. “El aprendizaje debe ser por voluntad, no a la fuerza”, dice su hija   respecto a las nuevas generaciones y  su poco  interés para aprender y conservar la gastronomía del pueblo. Con el paso del tiempo es menos común que conozcan y reproduzcan estos saberes.  De acuerdo con Longino Tenorio,  promotor cultural de la Unidad Regional de Culturas Populares de la Cuenca, contrario a lo que pasa con el  caldo de piedra, otro platillo emblemático del municipio donde los hombres son los encargados,  en la preparación del  popo las mujeres desempeñan el rol central y  ellos sólo  ayudan con el acarreo de algunos insumos del campo.  Aunque el legado culinario de los pueblos  de Oaxaca  ha sido documentado y en el caso del popo su receta incluso aparece en  el libro Tesoro Gastronómico de México, en Usila no existen estrategias orientadas a garantizar su conservación y protección, legando la responsabilidad a las comunidades y en particular a las mujeres.    Para la comunidad usileña, la espuma del cacao hace especial su receta, que se sirve para coronar el atole de maíz; es la única comunidad con esta preparación.  A nivel estatal, recién se presentó en el Congreso una iniciativa para que la Secretaria de Cultura proteja los saberes de pueblos originarios, como su legado gastronómico,  pero aún no se especifican los mecanismos para su protección.  ","Popo, bebida de fiesta y tradición en la Cuenca oaxaqueña",http://oaxaca.eluniversal.com.mx/especiales/11-03-2019/popo-bebida-de-fiesta-y-tradicion-en-la-cuenca-oaxaquena,web-scraper-async\eluniversal,oaxaca.eluniversal.com.mx,6,496
611316e67167bee6b11a405542353a22,"  El líder de izquierda Cuauhtémoc Cárdenas Solórzano se dijo optimista de que el plan del presidente Andrés Manuel López Obrador para fortalecer Pemex funcione, aunque reconoció que ve también “incertidumbres” a 100 días de esta administración federal.  En el 81 aniversario de la expropiación petrolera, Cárdenas estimó que se requerirá dar a Pemex autonomía presupuestal y de gestión; invertir en exploración y explotación; elevar la producción petrolera y la capacidad de refinación pero, dijo, ojalá los recursos que se destinen sean suficientes para todo eso.  También se pronunció por llevar ante las autoridades a quienes saquearon Pemex. Y cuando se le cuestionó si también al líder petrolero Carlos Romero Dechamps, dijo “y Juan Pérez también, no se quien pueda estar ahí...yo no acuso a nadie”.  Cuestionado sobre los primeros 100 días de gobierno del presidente Andrés Manuel López Obrador, afirmó que ve que el panorama con incertidumbre porque “todavía no vemos que los cambios que se han anunciado estén teniendo un efecto fuerte en la práctica”. El escenario está “con ciertas incertidumbres, yo espero que vaya todo bien no puedo decir otra cosa. Yo espero que todo vaya bien, es muy pronto para hacer juicios definitivos”.  El dos veces candidato presidencial fue entrevistado en el Monumento a la Revolución, a donde acudió a montar una guardia de honor en donde descansan los restos de su padre, el General Lázaro Cárdenas Del Río, en ocasión del 81 Aniversario de la Expropiación Petrolera. Estuvo acompañado de sus hijos Lázaro, Cuauhtémoc y Camila Cárdenas Batel.  Respecto a si se aprecia en el proyecto de López Obrador que siga los mismos pasos que el que fuera presidente venezolano Hugo Chávez, Cárdenas aseguró: “definitivamente no”.   Antes de la ceremonia Cárdenas y el subsecretario de Derechos Humanos de Gobernación, Alejandro Encinas, se entrevistó con Arnaldo Otegi coordinador general de Euskal Herria Bildu, y sobre esto el ex candidato presidencial celebró que el país vasco establezca un dialogo con los sectores progresistas de México ahora que ha iniciado el proceso de paz.  “Es importante que se vea que la solución de los problemas de un país o el mundo pasan por medios pacíficos, estos tienen mucha más fuerza que métodos violentos que ojalá podamos erradicar”.  mpb  ",Ojalá que destinen recursos suficientes para fortalecer a Pemex: Cárdenas ,http://www.eluniversal.com.mx/nacion/politica/ojala-que-destinen-recursos-suficientes-para-fortalecer-pemex-cardenas,web-scraper-async\eluniversal,www.eluniversal.com.mx,7,195
506dde4a74a2e8014ae1643466ae2630,"Más que una enfermedad, la diarrea es síntoma de problemas gastrointestinales o reacciones secundarias al consumo de medicamentos, como laxantes que contengan magnesio. Se caracteriza por evacuaciones blandas, semilíquidas o líquidas.  El síntoma fundamental, señala el Centro Médico-Quirúrgico de Enfermedades Digestivas (CMED), es el aumento en el número de deposiciones, que exceden a tres evacuaciones por día o con una frecuencia mayor que la considerada normal para la persona.  Los alimentos que consumes diariamente podrían ayudarte a hacer más llevadero un episodio de diarrea y, sobre todo, evitar que la deshidratación empeore tu estado de salud.  1. Alimentos dulces y salados  El mayor peligro durante un ataque de diarrea es la deshidratación. Por ello, la mejor manera de protegerse, asegura la Clínica Cleveland, es a través del consumo de alimentos salados y dulces, como galletas saladas y bebidas rehidratantes.  La sal, por un lado, reduce la pérdida de líquidos, mientras que el azúcar, por otro, ayuda al cuerpo a absorber el sodio.    2. Probióticos  Los probióticos son bacterias vivas que se encuentran en el tracto gastrointestinal y provienen de alimentos fermentados, como el yogur, o suplementos dietéticos. Por ello, para restaurar estas bacterias que el cuerpo ha eliminado es recomendable ingerir productos lácteos fermentados, indicó la clínica.    3. Plátano  El plátano es un alimento rico en potasio, por lo que puede ayudar a reemplazar los nutrientes que el cuerpo ha perdido debido a la diarrea.    4. Arroz  Pese a que la fibra es uno de los productos alimenticios que los médicos recomiendan comer, durante los casos de diarrea es necesario evitarlos y preferir alimentos bajos en fibra, como el arroz. De esta manera las heces serán más firmes, señala MedlinePlus.    5. Agua de coco  El agua de coco es buena fuente de hierro, calcio, magnesio, fósforo, sodio y potasio, por lo que mantendrá hidratado el cuerpo durante un episodio de diarrea. La Universidad de Columbia recomienda beber agua de coco una hora después de cada evacuación.    ",5 alimentos que combaten la diarrea,http://www.elbotiquin.mx/bienestar/5-alimentos-que-combaten-la-diarrea,web-scraper-async\eluniversal,www.elbotiquin.mx,3,171
244c5e967d1073e908339d9e24962607,"  Para muchas personas el automóvil es una extensión de la casa o de la oficina y utilizan ese espacio para cargar que ya no caben en estos lugares. Todos sabemos que un coche ideal para tener un gran espacio es una camioneta o minivan. Sin embargo, por cuestión de precios o de gustos personales no todo mundo está dispuesto a tener este tipo de carrocería.  Es por ello que presentamos estos autos de carrocería sedán con una gran cajuela y un precio razonablemente barato. Para las personas que buscan un auto con espacio aprovechable pero no están dispuestas a manejar un auto al que le llamen “mamavan”.  Suzuki CiazPrecio: desde 244 mil 900 pesosMotor: Cuatro cilindros de 1.4 con 100 caballos de fuerzaEspacio en cajuela: 496 litros    Peugeot 301Precio: desde 252 mil 900 pesosMotor: Cuatro cilindros de 1.6 Litros con 115 caballos de fuerzaEspacio en cajuela: 506 litros    Renault LoganPrecio: desde 200 mil 700 pesosMotor: Cuatro cilindros de 1.6 litros con 105 caballos de fuerzaEspacio en cajuela: 510 litros    Dodge VisionPrecio: desde 232 mil 900 pesosMotor: Cuatro cilindros de 1.6 litros con 115 caballos de fuerzaEspacio en cajuela: 520 litros    Seat ToledoPrecio: desde 269 mil 900 pesosMotor: Tres cilindros 1.6 litros con 110 caballos de fuerzaEspacio en cajuela: 550 litros             Artículo      SUVs 2019 por menos de 350 mil pesos en México     Autopistas      Con el auge de estas carrocerías y sus mejores rendimientos, existen una gran lista de camioneta baratas para el mercado mexicano                 ",Los autos más baratos con cajuelas grandes,http://www.eluniversal.com.mx/autopistas/los-autos-mas-baratos-con-cajuelas-grandes,web-scraper-async\eluniversal,www.eluniversal.com.mx,4,120
d9d6629306f43fbbf0f72044a37f15dc,"  Para disfrutar del lunes de puente y un poquito más, la semana arranca con estrenos de temporadas, maratones y especiales. Esta es la programación más relevante de lunes y martes:  Runaways, segunda temporada. Canal Sony 19 de marzo, 21:00 horas  ¿Cuál podría ser el peor enemigo de un grupo de adolescentes? Sus padres. La historia, que es parte del mundo de Marvel, muestra a los “runaways” tratando de sobrevivir ahora que han logrado huir no solo de sus casas sino del villano Jonah.    La nueva temporada cuenta con 13 capítulos.  Noches de Chicago, Universal Tv. Lunes 18 de marzo  Justicia, acción y drama son los tres ingredientes para disfrutar de una noche en canal Universal Tv gracias a los dramas “Chicago MED”, “Chicago Fire” y “Chicago P.D.”.  La cita comienza a las 21:00 horas con el capítulo de Chicago Med ""Un fantasma en el ático""; continúa a las 22:00 horas con el capítulo ""La zambullida"" de Chicago Fire; y finaliza con Chicago DP a las 23:00 horas y el capítulo ""Noche en Chicago"".  44 gatos, Discovery Kids. Lunes 18 de marzo, 13:30 horas    El mundo secreto de los felinos queda al descubierto con esta nueva serie para los pequeños de la casa. Los gatitos resolverán problemas y ayudarán a los demás. Además la música es muy importante para ellos por lo que tienen un grupo llamado Buffycats y viven en el garaje de la Abuelita Pina.  Especial “No quiero trabajar”, Syfy. Lunes 18 de marzo.    Terror y suspenso forman parte de este especial que arrancará a partir de las 16:30 horas. Las cintas que se proyectarán son Mi Novia es una Zombi, Posesión Infernal, Pandemic y Control Total. La idea es no salir de casa ni despegarse del televisor.  Sirena, segunda temporada. Canal Sony 19 de marzo, 20:00 horas.  Las sirenas modernas tienen cola con espinas y garras en vez de manos, además de ser intimidantes y convertirse en un símbolo de coraje y bravura.       ¡Únete a la revolución! Las sirenas te están esperando.#SirenEnSony NUEVA TEMPORADA  ESTRENO 19 DE MARZO  MX/COL/PER 8PM  ARG/CHL 22HS pic.twitter.com/Lu31PrO9Xt   — Canal Sony LA (@Canal_Sony) 15 de marzo de 2019    En esta nueva entrega de 16 capítulos la ciudad costera de Bristol Cove vive la llegada de más sirenas a la vez que los expertos siguen tratando de mantener a salvo a Ryn, la primera sirena.  Para quienes quieran revivir la historia desde el principio Canal Sony transmitirá un maratón con la primera temporada el mismo día a partir de las 09:55 horas.  nrv  ",¿Qué ver en este lunes de puente (y algo más)?,http://www.eluniversal.com.mx/espectaculos/television/que-ver-en-este-lunes-de-puente-y-algo-mas,web-scraper-async\eluniversal,www.eluniversal.com.mx,3,215
